ID,idea_sku,ma_tam_listing,sample_sku,title,store,note_brief,personalization,trang_thai,listing_id,listing_link,media_link,collection_media,doan_dau_des,attribute,tag,thumbnails,note
2a616012,E2DEE625,LISTING-E2DEE625-41,"2a08d68d , c8932231 , cfd5bb29 , bcc6c9fe , 0c15993e , 0f310efc , 482a58aa , 29e8ea21","Baby announcement, custom baby gift, baby onesie with applique embroidered initials, newborn outfit",STORE_d56c3f85,"24M | Blank: $21.41 (Giảm 30% còn $14.99)
3M: $42.84 (Giảm 30% còn $29.99)
6M: $45.70 (Giảm 30% còn $31.99)
9M: $48.56 (Giảm 30% còn $33.99)
12M: $51.41 (Giảm 30% còn $35.99)
18M: $54.27 (Giảm 30% còn $37.99)
24M: $57.13 (Giảm 30% còn $39.99)","1. Applique letter (e.g., N)
2. Enter the name (e.g., Natalie)
3. Thread color
4. Applique fabric
Ex1: A, Amanda, TH24, APP-02
-----------------
Want the same customization as one of the suggested combo?
Enter the name of combo instead of #3 & #4.
Ex2: A, Amanda, Combo 4",Closed,4482410429,https://www.etsy.com/listing/4482410429,https://drive.google.com/drive/folders/1-WrJz6eZqFhbdgpyCr_ROcmPEeyEnLNK,https://drive.google.com/open?id=1EXPrcW9ceHMLu3oKIzQmy_U8Dgl6iFf8&authuser=0,"Our custom baby onesie is a soft and cozy baby onesie, perfect for newborn gifts, new baby gifts, and everyday baby clothes. This custom baby gift makes a lovely baby boy gift or newborn boy gift, and also a sweet choice for newborn girl gift occasions, with options for baby girl clothes and baby boy clothes. Ideal as a comfortable coming home outfit or newborn outfit, it’s perfect for baby shower gift needs, baby shower gifts, custom baby boy gift ideas, baby boy gifts, and baby girl gifts.","Occasions: Baby shower
Primary color: White","newborn gifts, baby clothes, custom baby onesie, baby announcement, custom baby gift, baby boy gift, coming home outfit, newborn boy gift, new baby gifts, baby onesie, custom baby boy gift, newborn girl gift, newborn outfit",listing_plan_Images/2a616012.thumbnails.100741.jpg,
b81103a5,E2DEE625,LISTING-E2DEE625-42,"2a08d68d , c8932231 , cfd5bb29 , bcc6c9fe , 0c15993e , 0f310efc , 482a58aa , 29e8ea21","Baby coming home outfit, embroidered custom baby onesie for baby shower gifts, personalized newborn outfit",STORE_d56c3f85,"24M|Blank: $21.41 (Giảm 30% còn $14.99)
3M: $42.84 (Giảm 30% còn $29.99)
6M: $45.70 (Giảm 30% còn $31.99)
9M: $48.56 (Giảm 30% còn $33.99)
12M: $51.41 (Giảm 30% còn $35.99)
18M: $54.27 (Giảm 30% còn $37.99)
24M: $57.13 (Giảm 30% còn $39.99)","1. Applique letter (e.g., N)
2. Enter the name (e.g., Natalie)
3. Thread color
4. Applique fabric
Ex1: A, Amanda, TH24, APP-02
-----------------
Want the same customization as one of the suggested combo?
Enter the name of combo instead of #3 & #4.
Ex2: A, Amanda, Combo 4",Closed,4482416678,https://www.etsy.com/listing/4482416678,https://drive.google.com/drive/folders/13baY_wMZiwZNPOwTAQQE4Ppo1y9V_Hm9,https://drive.google.com/open?id=1EXPrcW9ceHMLu3oKIzQmy_U8Dgl6iFf8&authuser=0,"Our custom baby onesie is a soft and cozy baby onesie, perfect for newborn gifts, new baby gifts, and everyday baby clothes. This custom baby gift makes a lovely baby boy gift or newborn boy gift, and also a sweet choice for newborn girl gift occasions, with options for baby girl clothes and baby boy clothes. Ideal as a comfortable coming home outfit or newborn outfit, it’s perfect for baby shower gift needs, baby shower gifts, custom baby boy gift ideas, baby boy gifts, and baby girl gifts.","Occasions: Baby shower
Primary color: White","newborn gifts, baby clothes, custom baby onesie, baby announcement, custom baby gift, baby boy gift, coming home outfit, newborn boy gift, new baby gifts, baby onesie, custom baby boy gift, newborn girl gift, newborn outfit",listing_plan_Images/b81103a5.thumbnails.100812.jpg,
076fd5e7,97AB1DA1,LISTING-97AB1DA1-28,"d3e8fc34 , 0d599c43 , 35ad63ed , 2135a9c2 , 68baaba5 , e8ffd1ad","Baby girl blanket, cotton knit embroidered pink baby blanket with name, gifts for newborn, baby gift girls",STORE_d56c3f84,"Để giá trong phần shipping là $5.99
Tất cả các màu: $55.72 (Giảm 30% còn $39.01)
Embroidery Name File: $15.71 (Giảm 30% còn $11 )","1. Choose Prince or Princess
2. Baby Name
3. Font Type
4. Birthdate
-------
*If you’d like one of the samples, just leave the sample name in #3
Ex1: Prince, John Miller, Sample 02, 03.20.2026
Ex2: Princess, Everlyn Smith, Font 04, 05.21.2026",Closed,4484353685,https://www.etsy.com/listing/4484353685,https://drive.google.com/drive/folders/1jo8HZt2g9I53i9wr7EgiwOi2daEgTakC,https://drive.google.com/drive/folders/1NuvoLWiOzxKhnEXOyY2o9sOKpu5QJJ46,"Celebrate your little one with a soft baby blanket, perfect for birth announcement photos and meaningful baby milestone moments. This customizable blanket is a thoughtful custom baby gift, featuring a baby name blanket or monogrammed blanket design—ideal as a monogram baby gift and a timeless baby keepsake. A cozy and personalized baby essential, perfect as a gift for baby, whether you're looking for a baby girl blanket or baby boy blanket.","Occasions: Baby shower
Primary color: Pink
Material: Cotton Yarn","baby blanket, birth announcement, custom baby gift, customizable blanket, baby milestone, monogram baby gift, baby name blanket, baby keepsake, monogrammed blanket, gift for baby, baby girl blanket, baby boy blanket, personalized baby",listing_plan_Images/076fd5e7.thumbnails.062332.jpg,
9f96b1b7,97AB1DA1,LISTING-97AB1DA1-29,"d3e8fc34 , 0d599c43 , 35ad63ed , 2135a9c2 , 68baaba5 , e8ffd1ad","Personalized newborn gifts, cotton knit, embroidered beige custom baby blankets, personalized baby blanket, baby milestones",STORE_d56c3f84,"Để giá trong phần shipping là $5.99
Tất cả các màu: $55.72 (Giảm 30% còn $39.01)
Embroidery Name File: $15.71 (Giảm 30% còn $11 )","1. Choose Prince or Princess
2. Baby Name
3. Font Type
4. Birthdate
-------
*If you’d like one of the samples, just leave the sample name in #3
Ex1: Prince, John Miller, Sample 02, 03.20.2026
Ex2: Princess, Everlyn Smith, Font 04, 05.21.2026",Closed,4484357677,https://www.etsy.com/listing/4484357677,https://drive.google.com/drive/folders/1rKToJo4uU4fFZmXLiqV9uCyjYUdZ0GDl,https://drive.google.com/drive/folders/1NuvoLWiOzxKhnEXOyY2o9sOKpu5QJJ46,"Celebrate your little one with a soft baby blanket, perfect for birth announcement photos and meaningful baby milestone moments. This customizable blanket is a thoughtful custom baby gift, featuring a baby name blanket or monogrammed blanket design—ideal as a monogram baby gift and a timeless baby keepsake. A cozy and personalized baby essential, perfect as a gift for baby, whether you're looking for a baby girl blanket or baby boy blanket.","Occasions: Baby shower
Primary color: Beige
Material: Cotton Yarn","baby blanket, birth announcement, custom baby gift, customizable blanket, baby milestone, monogram baby gift, baby name blanket, baby keepsake, monogrammed blanket, gift for baby, baby girl blanket, baby boy blanket, personalized baby",listing_plan_Images/9f96b1b7.thumbnails.062342.jpg,
aac061d1,97AB1DA1,LISTING-97AB1DA1-30,"d3e8fc34 , 0d599c43 , 35ad63ed , 2135a9c2 , 68baaba5 , e8ffd1ad","Baby boy blanket, cotton knit embroidered blue baby blanket with name, gifts for newborn, baby gift boy",STORE_d56c3f84,"Để giá trong phần shipping là $5.99
Tất cả các màu: $55.72 (Giảm 30% còn $39.01)
Embroidery Name File: $15.71 (Giảm 30% còn $11 )","1. Choose Prince or Princess
2. Baby Name
3. Font Type
4. Birthdate
-------
*If you’d like one of the samples, just leave the sample name in #3
Ex1: Prince, John Miller, Sample 02, 03.20.2026
Ex2: Princess, Everlyn Smith, Font 04, 05.21.2026",Closed,4484359942,https://www.etsy.com/listing/4484359942,https://drive.google.com/drive/folders/1LJJB4DzXaZA5sHIQ5pSlMgdvrwpQgWrZ,https://drive.google.com/drive/folders/1NuvoLWiOzxKhnEXOyY2o9sOKpu5QJJ46,"Celebrate your little one with a soft baby blanket, perfect for birth announcement photos and meaningful baby milestone moments. This customizable blanket is a thoughtful custom baby gift, featuring a baby name blanket or monogrammed blanket design—ideal as a monogram baby gift and a timeless baby keepsake. A cozy and personalized baby essential, perfect as a gift for baby, whether you're looking for a baby girl blanket or baby boy blanket.","Occasions: Baby shower
Primary color: Blue
Material: Cotton Yarn","baby blanket, birth announcement, custom baby gift, customizable blanket, baby milestone, monogram baby gift, baby name blanket, baby keepsake, monogrammed blanket, gift for baby, baby girl blanket, baby boy blanket, personalized baby",listing_plan_Images/aac061d1.thumbnails.062351.jpg,
76016eaa,97AB1DA1,LISTING-97AB1DA1-31,"d3e8fc34 , 0d599c43 , 35ad63ed , 2135a9c2 , 68baaba5 , e8ffd1ad","Custom baby blanket, custom baby boy gift, embroidered baby boy blankets, knit cotton olive baby blanket",STORE_d56c3f84,"Để giá trong phần shipping là $5.99
Tất cả các màu: $55.72 (Giảm 30% còn $39.01)
Embroidery Name File: $15.71 (Giảm 30% còn $11 )","1. Choose Prince or Princess
2. Baby Name
3. Font Type
4. Birthdate
-------
*If you’d like one of the samples, just leave the sample name in #3
Ex1: Prince, John Miller, Sample 02, 03.20.2026
Ex2: Princess, Everlyn Smith, Font 04, 05.21.2026",Closed,4484360476,https://www.etsy.com/listing/4484360476,https://drive.google.com/drive/folders/1CEKw96mQJWhOPmY8BZt2aEqeKsJuGIiP,https://drive.google.com/drive/folders/1NuvoLWiOzxKhnEXOyY2o9sOKpu5QJJ46,"Celebrate your little one with a soft baby blanket, perfect for birth announcement photos and meaningful baby milestone moments. This customizable blanket is a thoughtful custom baby gift, featuring a baby name blanket or monogrammed blanket design—ideal as a monogram baby gift and a timeless baby keepsake. A cozy and personalized baby essential, perfect as a gift for baby, whether you're looking for a baby girl blanket or baby boy blanket.","Occasions: Baby shower
Primary color: Green
Material: Cotton Yarn","baby blanket, birth announcement, custom baby gift, customizable blanket, baby milestone, monogram baby gift, baby name blanket, baby keepsake, monogrammed blanket, gift for baby, baby girl blanket, baby boy blanket, personalized baby",listing_plan_Images/76016eaa.thumbnails.062400.jpg,
cc7145ae,97AB1DA1,LISTING-97AB1DA1-32,"d3e8fc34 , 0d599c43 , 35ad63ed , 2135a9c2 , 68baaba5 , e8ffd1ad","Custom baby blanket, embroidered knit cotton sage blanket with name, baby boy blanket, baby girl blanket, new baby gifts",STORE_d56c3f84,"Để giá trong phần shipping là $5.99
Tất cả các màu: $55.72 (Giảm 30% còn $39.01)
Embroidery Name File: $15.71 (Giảm 30% còn $11 )","1. Choose Prince or Princess
2. Baby Name
3. Font Type
4. Birthdate
-------
*If you’d like one of the samples, just leave the sample name in #3
Ex1: Prince, John Miller, Sample 02, 03.20.2026
Ex2: Princess, Everlyn Smith, Font 04, 05.21.2026",Closed,4484361448,https://www.etsy.com/listing/4484361448,https://drive.google.com/drive/folders/1feUklaYmhBKS-mCy8ueAwpsc_AjdJeIp,https://drive.google.com/drive/folders/1NuvoLWiOzxKhnEXOyY2o9sOKpu5QJJ46,"Celebrate your little one with a soft baby blanket, perfect for birth announcement photos and meaningful baby milestone moments. This customizable blanket is a thoughtful custom baby gift, featuring a baby name blanket or monogrammed blanket design—ideal as a monogram baby gift and a timeless baby keepsake. A cozy and personalized baby essential, perfect as a gift for baby, whether you're looking for a baby girl blanket or baby boy blanket.","Occasions: Baby shower
Primary color: Green
Material: Cotton Yarn","baby blanket, birth announcement, custom baby gift, customizable blanket, baby milestone, monogram baby gift, baby name blanket, baby keepsake, monogrammed blanket, gift for baby, baby girl blanket, baby boy blanket, personalized baby",listing_plan_Images/cc7145ae.thumbnails.062418.jpg,
9f2222da,97AB1DA1,LISTING-97AB1DA1-33,"d3e8fc34 , 0d599c43 , 35ad63ed , 2135a9c2 , 68baaba5 , e8ffd1ad","Baby keepsake, white embroidered custom baby name blanket, newborn gifts, born baby gifts",STORE_d56c3f84,"Để giá trong phần shipping là $5.99
Tất cả các màu: $55.72 (Giảm 30% còn $39.01)
Embroidery Name File: $15.71 (Giảm 30% còn $11 )","1. Choose Prince or Princess
2. Baby Name
3. Font Type
4. Birthdate
-------
*If you’d like one of the samples, just leave the sample name in #3
Ex1: Prince, John Miller, Sample 02, 03.20.2026
Ex2: Princess, Everlyn Smith, Font 04, 05.21.2026",Closed,4484362282,https://www.etsy.com/listing/4484362282,https://drive.google.com/drive/folders/1MGIIElGeLwfC_5wD6SunzinpI1jN1sM0,https://drive.google.com/drive/folders/1NuvoLWiOzxKhnEXOyY2o9sOKpu5QJJ46,"Celebrate your little one with a soft baby blanket, perfect for birth announcement photos and meaningful baby milestone moments. This customizable blanket is a thoughtful custom baby gift, featuring a baby name blanket or monogrammed blanket design—ideal as a monogram baby gift and a timeless baby keepsake. A cozy and personalized baby essential, perfect as a gift for baby, whether you're looking for a baby girl blanket or baby boy blanket.","Occasions: Baby shower
Primary color: White
Material: Cotton Yarn","baby blanket, birth announcement, custom baby gift, customizable blanket, baby milestone, monogram baby gift, baby name blanket, baby keepsake, monogrammed blanket, gift for baby, baby girl blanket, baby boy blanket, personalized baby",listing_plan_Images/9f2222da.thumbnails.062426.jpg,
48b31126,97AB1DA1,LISTING-97AB1DA1-34,"d3e8fc34 , 0d599c43 , 35ad63ed , 2135a9c2 , 68baaba5 , e8ffd1ad","Custom baby blanket with name for birth announcement, embroidered baby blanket, baby girl blanket, baby boy blanket",STORE_d56c3f85,"Để giá trong phần shipping là $5.99
Tất cả các màu: $55.72 (Giảm 30% còn $39.01)
Embroidery Name File: $15.71 (Giảm 30% còn $11 )","1. Choose Prince or Princess
2. Baby Name
3. Font Type
4. Birthdate
-------
*If you’d like one of the samples, just leave the sample name in #3
Ex1: Prince, John Miller, Sample 02, 03.20.2026
Ex2: Princess, Everlyn Smith, Font 04, 05.21.2026",Closed,4484432886,https://www.etsy.com/listing/4484432886,https://drive.google.com/drive/folders/14UCGzk-d0TppyO3b8VyO9DVabT2vXbyT,https://drive.google.com/drive/folders/1v_UIz7Phxgw0ZYXJUEe8U1u2MV9uaFDy,"Celebrate your little one with a custom baby blanket, beautifully embroidered blanket designed for birth announcement photos and precious baby milestone moments. This baby keepsake is a thoughtful custom baby gift and born baby gift, perfect to pair with a baby hospital outfit and cherish as one of your favorite newborn gifts. A cozy and meaningful choice for both baby girl gift and baby boy gift occasions, ideal for baby girl gifts and baby boy gifts alike.","Primary color: Green
Materials: Cotton Yarn","baby keepsake, birth announcement, baby girl gift, baby boy gift, custom baby blanket, custom baby gift, embroidered blanket, baby milestone, born baby gift, baby hospital outfit, baby boy gifts, baby girl gifts, newborn gifts",listing_plan_Images/48b31126.thumbnails.080354.jpg,
820a93f6,97AB1DA1,LISTING-97AB1DA1-35,"d3e8fc34 , 0d599c43 , 35ad63ed , 2135a9c2 , 68baaba5 , e8ffd1ad","Personalized embroidered blanket for baby birth announcement, custom baby blanket, knit cotton blanket with name",STORE_d56c3f85,"Để giá trong phần shipping là $5.99
Tất cả các màu: $55.72 (Giảm 30% còn $39.01)
Embroidery Name File: $15.71 (Giảm 30% còn $11 )","1. Choose Prince or Princess
2. Baby Name
3. Font Type
4. Birthdate
-------
*If you’d like one of the samples, just leave the sample name in #3
Ex1: Prince, John Miller, Sample 02, 03.20.2026
Ex2: Princess, Everlyn Smith, Font 04, 05.21.2026",Closed,4484427891,https://www.etsy.com/listing/4484427891,https://drive.google.com/drive/folders/1fhJz0VjCH6DhIGx9Od7TaarEdq6a3EMb,https://drive.google.com/drive/folders/1v_UIz7Phxgw0ZYXJUEe8U1u2MV9uaFDy,"Celebrate your little one with a custom baby blanket, beautifully embroidered blanket designed for birth announcement photos and precious baby milestone moments. This baby keepsake is a thoughtful custom baby gift and born baby gift, perfect to pair with a baby hospital outfit and cherish as one of your favorite newborn gifts. A cozy and meaningful choice for both baby girl gift and baby boy gift occasions, ideal for baby girl gifts and baby boy gifts alike.","Primary color: Green
Materials: Cotton Yarn","baby keepsake, birth announcement, baby girl gift, baby boy gift, custom baby blanket, custom baby gift, embroidered blanket, baby milestone, born baby gift, baby hospital outfit, baby boy gifts, baby girl gifts, newborn gifts",listing_plan_Images/820a93f6.thumbnails.062855.jpg,
24a16bc3,97AB1DA1,LISTING-97AB1DA1-36,"d3e8fc34 , 0d599c43 , 35ad63ed , 2135a9c2 , 68baaba5 , e8ffd1ad","Personalized baby blanket with name, birth announcement blankets, newborn baby gifts",STORE_d56c3f85,"Để giá trong phần shipping là $5.99
Tất cả các màu: $55.72 (Giảm 30% còn $39.01)
Embroidery Name File: $15.71 (Giảm 30% còn $11 )","1. Choose Prince or Princess
2. Baby Name
3. Font Type
4. Birthdate
-------
*If you’d like one of the samples, just leave the sample name in #3
Ex1: Prince, John Miller, Sample 02, 03.20.2026
Ex2: Princess, Everlyn Smith, Font 04, 05.21.2026",Closed,4484428317,https://www.etsy.com/listing/4484428317,https://drive.google.com/drive/folders/1Fjan1SXC_rqa2ISNFP9ev5Zb8K7q7j_o,https://drive.google.com/drive/folders/1v_UIz7Phxgw0ZYXJUEe8U1u2MV9uaFDy,"Celebrate your little one with a custom baby blanket, beautifully embroidered blanket designed for birth announcement photos and precious baby milestone moments. This baby keepsake is a thoughtful custom baby gift and born baby gift, perfect to pair with a baby hospital outfit and cherish as one of your favorite newborn gifts. A cozy and meaningful choice for both baby girl gift and baby boy gift occasions, ideal for baby girl gifts and baby boy gifts alike.","Primary color: Blue
Materials: Cotton Yarn","baby keepsake, birth announcement, baby girl gift, baby boy gift, custom baby blanket, custom baby gift, embroidered blanket, baby milestone, born baby gift, baby hospital outfit, baby boy gifts, baby girl gifts, newborn gifts",listing_plan_Images/24a16bc3.thumbnails.081230.jpg,
